id;nhogar;zona;v2_3;v4;h2_2;hacinam_3;tipoho_2;i_estratos;i_canastas;ca_canastas;ct_canastas;i_pobreza;ca_pobreza;ct_pobreza;fexp
817;1;2;2;3;3;1;1;2;2;756488.2092;1703701.113158700;2;694838.2888;1267286.39149222840;349
818;1;2;1;2;3;2;1;1;1;822420.6678;1731545.219269675;1;755397.5892;1318046.598894900;178
819;1;2;2;2;3;1;1;1;1;314046.7107;757549.419715934;1;288453.5098;543471.725612272;203
820;1;2;2;1;3;2;1;2;1;352218.1341;811732.457704394;2;323514.1574;584336.234426136;225
821;1;2;2;2;3;1;1;3;4;314046.7107;757549.419715934;3;288453.5098;543471.725612272;185
822;1;3;2;3;1;1;1;3;4;425090.8515;828496.233113236;3;390448.1210;682882.29180100160;287
823;1;2;2;1;2;2;1;2;2;282815.5461;718754.417704394;2;259767.5254;516489.366426136;168
824;1;2;2;3;1;1;1;5;5;437236.3044;878086.394488286;3;401603.7816;707898.42258600560;703
825;1;1;2;2;1;1;1;5;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;529
826;1;2;2;3;1;1;1;5;5;282815.5461;562724.727310059;3;259767.5254;447044.036679664;762
827;1;3;1;4;1;1;1;5;5;444176.5632;813662.650455251;3;407978.4448;680848.131838704;56
828;1;3;1;3;1;1;3;2;3;423355.7868;782854.701929230;2;388854.4552;694322.849230800;164
829;1;2;1;3;1;1;1;5;5;565631.0922;1067756.020885863;3;519535.0508;877635.167573708;809
830;1;2;2;3;2;1;1;1;1;720051.8505;1688966.695521500;1;661371.3070;1304195.63008479240;292
831;1;2;1;2;3;2;1;1;1;529194.7335;1195471.856569528;1;486068.0690;919086.746065136;481
832;1;1;2;2;1;1;2;6;5;173506.47;371140.678800962;3;159366.58;297441.624686136;159
833;1;2;1;4;1;1;1;5;5;555220.7040;1043951.831586908;3;509973.0560;861442.241565136;2660
834;1;1;2;5;2;1;1;5;5;739137.5622;1704191.221014000;3;678901.6308;1258419.92810126840;422
835;1;3;2;3;1;1;1;3;4;480612.9219;959968.137937181;3;441445.4266;757429.74816243760;310
836;1;3;1;4;1;1;1;2;2;605537.5803;1111734.221995708;2;556189.3642;910631.220865136;337
837;1;2;2;2;2;1;1;6;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;1418
838;1;2;2;3;2;1;1;4;5;444176.5632;1055787.300810801;3;407978.4448;782992.30177976560;1276
839;1;2;2;3;2;1;3;4;5;612477.8391;1352359.790429500;3;562564.0274;1071758.82602560560;300
840;1;2;2;4;1;1;1;5;5;430296.0456;857868.506815271;3;395229.1184;691394.67856356960;2234
841;1;1;2;1;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;770
842;1;1;2;3;2;1;1;2;2;593392.1274;1362923.239263410;2;545033.7036;1069792.59762447360;120
843;1;1;2;4;1;1;1;5;5;570836.2863;1125935.422669328;3;524316.0482;900978.13719000160;187
844;1;1;2;4;2;1;1;4;5;733932.3681;1676212.544583955;3;674120.6334;1234374.38680889240;354
845;1;2;2;4;1;1;1;5;5;661059.6507;1255299.737099483;3;607186.6698;995349.39139857360;675
846;1;2;1;1;3;2;1;1;1;501433.6983;1098528.967385433;1;460569.4162;864278.005788704;455
847;1;3;1;2;3;1;1;1;1;425090.8515;1008849.211379781;1;390448.1210;762123.413437572;157
848;1;1;2;2;1;1;1;1;1;282815.5461;557321.818757369;1;259767.5254;441830.776295860;577
849;1;2;2;1;3;2;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;1483
850;1;1;2;1;3;2;1;1;1;386919.4281;971674.925173201;1;355387.4734;718350.04567976560;857
851;1;1;2;3;3;1;1;2;2;456322.0161;1084023.674098131;2;419134.1054;810227.31904066560;495
852;1;2;1;3;3;1;1;1;1;504903.8277;1119671.781786331;1;463756.7478;849583.212752568;1491
853;1;3;2;2;2;1;1;2;2;494493.4395;1106612.297491856;2;454194.7530;833970.66980100160;119
854;1;3;2;3;1;1;1;5;5;643709.0037;1235232.174302833;3;591250.0118;987823.57551356960;548
855;1;2;2;1;2;2;1;1;1;352218.1341;811732.457704394;1;323514.1574;584336.234426136;199
856;1;2;2;4;2;1;1;4;5;596862.2568;1322169.743599053;3;548221.0352;1002535.18961356960;1151
857;1;3;2;4;1;1;1;5;5;633298.6155;1181227.522906943;3;581688.0170;949700.02492976560;58
858;1;2;2;3;2;1;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;678
859;1;2;1;2;3;1;1;2;2;397329.8163;931731.881198781;2;364949.4682;712925.315554900;453
860;1;3;2;2;2;1;3;4;5;298431.1284;754252.797845320;3;274110.5176;559613.628628468;75
861;1;3;2;2;2;2;1;1;1;609007.7097;1329668.288049898;1;559376.6958;1004678.17918329360;541
862;1;1;2;1;3;2;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;329
863;1;3;1;5;3;1;1;2;2;759958.3386;1606601.662158310;2;698025.6204;1293643.484954604;172
864;1;2;2;4;3;1;2;2;2;173506.47;523710.555548432;2;159366.58;362370.002486136;230
865;1;2;2;3;1;1;1;5;5;444176.5632;874610.327272871;3;407978.4448;705118.48216356960;1015
866;1;2;2;3;1;1;1;5;5;447646.6926;917667.520875731;3;411165.7764;733697.66697743360;501
867;1;2;2;1;2;1;2;3;4;173506.47;523710.555548432;3;159366.58;362370.002486136;591
868;1;1;2;5;2;1;1;5;5;239438.9286;686048.560973289;3;219925.8804;481057.677002568;1270
869;1;2;2;3;3;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;510
870;1;3;2;4;1;1;1;2;2;1027158.3024;1969656.665593259;2;943450.1536;1516936.59933885240;1015
871;1;1;2;3;2;1;1;5;5;294960.9990;768254.469429044;3;270923.1860;541505.497211140;590
872;1;3;2;4;1;1;1;5;5;510109.0218;964625.771946471;3;468537.7452;770513.72676356960;362
873;1;2;2;4;1;1;1;4;5;720051.8505;1335965.886544283;3;661371.3070;1053959.94919857360;1045
874;1;1;2;2;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;137
875;1;1;2;3;2;1;1;5;5;456322.0161;1046743.149192306;3;419134.1054;787892.90060333360;412
876;1;2;2;5;1;1;1;6;5;647179.1331;1209692.684726123;3;594437.3434;970136.03277566960;504
877;1;1;1;5;1;1;1;4;5;633298.6155;1193834.381708258;3;581688.0170;964455.753341100;427
878;1;2;2;5;1;1;1;5;5;281080.4814;589265.508225819;3;258173.8596;456837.420002568;438
879;1;1;2;5;1;1;1;1;1;848446.6383;1637847.811670667;1;779302.5762;1286374.83700889240;305
880;1;2;2;4;2;1;1;2;2;635033.6802;1383522.879088558;2;583281.6828;1054516.47393713760;308
881;1;3;2;3;3;2;1;2;3;1344675.1425;2737128.823790505;2;1235090.9950;2042019.37497770040;549
882;1;3;1;2;3;2;1;2;2;497963.5689;1141016.429487238;2;457382.0846;874673.805081332;549
883;1;2;1;2;3;1;1;1;1;350483.0694;791430.349932784;1;321920.4916;569100.281227336;248
884;1;2;1;1;3;2;1;3;3;671470.0389;1336321.572222138;3;616748.6646;1044227.619312272;225
885;1;3;1;3;3;1;1;1;1;714846.6564;1522118.821775965;1;656590.3096;1173725.843878704;531
886;1;1;2;2;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;804
887;1;3;2;1;3;2;1;1;1;640238.8743;1390120.152851753;1;588062.6802;1058636.76850452960;458
888;1;2;1;3;3;1;1;1;1;468467.4690;1035385.633749736;1;430289.7660;788638.681063472;1795
889;1;2;2;4;1;1;2;2;2;173506.47;371140.678800962;2;159366.58;297441.624686136;1751
890;1;3;2;3;2;1;1;2;2;314046.7107;752146.511163244;2;288453.5098;538258.465228468;47
891;1;3;2;2;2;1;2;3;3;140540.2407;479545.986548432;3;129086.9298;330142.740186136;533
892;1;3;1;3;1;1;1;4;5;836301.1854;1478741.196932515;3;768146.9156;1205204.024778704;407
893;1;3;2;3;2;1;1;1;1;607272.6450;1360711.624242698;1;557783.0300;1024774.54748329360;427
894;1;3;1;4;1;1;1;2;1;1103501.1492;2003000.652805060;2;1013571.4488;1652129.657211000;386
895;1;3;1;3;1;1;1;1;1;577776.5451;1068934.132527818;1;530690.7114;878279.213281332;420
896;1;3;2;3;1;2;1;4;5;1028893.3671;1844710.157718607;3;945043.8194;1462943.72301692840;88
897;1;3;1;3;2;1;1;2;2;775573.9209;1635802.771381100;2;712368.6126;1250213.011432232;114
898;1;3;2;6;1;1;1;1;1;671470.0389;1268908.982284278;1;616748.6646;1004558.20106596560;517
899;1;2;1;2;3;2;1;1;1;792924.5679;1687920.431947202;1;728305.2706;1285512.595961060;440
900;1;2;2;2;2;1;1;2;2;314046.7107;757549.419715934;2;288453.5098;543471.725612272;365
901;1;1;2;2;2;1;1;5;5;282815.5461;715294.604057529;3;259767.5254;511972.414479664;707
902;1;3;2;3;3;1;1;2;2;437236.3044;1059249.692932041;2;401603.7816;786622.98063953360;445
903;1;3;2;1;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;360
904;1;2;2;1;1;1;2;3;4;173506.47;371140.678800962;3;159366.58;297441.624686136;2028
905;1;3;2;4;1;1;1;3;4;447646.6926;918864.660875731;3;411165.7764;734638.38697743360;382
906;1;2;2;4;3;1;1;2;2;492758.3748;1169381.484762441;2;452601.0872;862538.58503953360;173
907;1;2;2;3;1;1;1;5;5;487553.1807;1008719.959923728;3;447820.0898;810738.87559000160;1146
908;1;2;2;4;2;1;1;2;2;777308.9856;1666609.756216230;2;713962.2784;1259459.23657045640;693
909;1;2;3;1;3;1;2;3;4;140540.2407;433742.343604862;3;129086.9298;308673.290186136;501
910;1;2;2;2;2;1;1;2;2;291490.8696;755022.460973289;2;267735.8544;533037.978002568;1383
911;1;3;2;2;1;1;1;6;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;341
912;1;1;2;4;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;1279
913;1;1;2;3;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;766
914;1;1;2;1;2;1;2;4;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;156
915;1;3;2;4;2;1;1;5;5;577776.5451;1315702.061436058;3;530690.7114;986731.79360619760;1000
916;1;2;2;3;1;1;1;4;5;454586.9514;888634.270116071;3;417540.4396;715295.51236356960;350
917;1;2;2;3;3;1;1;2;3;461527.2102;1094080.761508191;2;423915.1028;818864.56555452960;1688
918;1;1;2;4;2;1;1;2;2;480612.9219;1144591.250027801;2;441445.4266;840671.25816243760;515
919;1;1;2;7;2;1;1;5;5;621153.1626;1390541.739527568;3;570532.3564;1040381.58772334160;121
920;1;1;2;5;3;1;1;5;5;336602.5518;824041.293429044;3;309171.1652;582213.618011140;531
921;1;2;2;6;1;1;3;5;5;454586.9514;862140.505858716;3;417540.4396;704619.74787327360;216
922;1;3;1;5;2;1;3;2;2;459792.1455;1031210.458541776;2;422321.4370;793866.264062272;549
923;1;3;1;4;3;1;1;2;2;777308.9856;1580857.060566270;2;713962.2784;1227815.422002272;221
924;1;3;1;3;3;1;1;1;1;319251.9048;716361.337208134;1;293234.5072;525426.261742332;286
925;1;2;1;3;3;1;1;2;2;753018.0798;1581363.421990120;2;691650.9572;1217211.947087276;148
926;1;3;2;2;2;1;2;2;2;140540.2407;479545.986548432;2;129086.9298;330142.740186136;241
927;1;3;2;3;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;241
928;1;2;2;1;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;722
929;1;3;1;1;3;1;2;2;2;173506.47;477906.912604862;2;159366.58;340900.552486136;351
930;1;3;2;3;1;1;1;2;2;676675.2330;1222703.224359198;2;621529.6620;993893.70615100160;583
931;1;3;2;3;2;1;1;5;5;456322.0161;1046743.149192306;3;419134.1054;787892.90060333360;748
932;1;3;2;3;2;1;1;2;2;688820.6859;1436425.553181098;2;632685.3226;1083797.22738329360;141
933;1;3;1;4;1;1;1;5;5;749547.9504;1361875.006572515;3;688463.6256;1120395.439778704;283
934;1;3;2;3;2;1;1;2;2;622888.2273;1392567.030707053;2;572126.0222;1049615.87511356960;497
935;1;2;1;5;3;1;1;2;2;628093.4214;1301337.125311033;2;576907.0196;1008950.359888704;185
936;1;3;1;4;1;1;1;2;2;831095.9913;1437588.935510915;2;763365.9182;1179418.119678704;279
937;1;2;2;3;1;1;1;5;5;798129.7620;1517883.860842455;3;733086.2680;1200070.78472483640;797
938;1;3;2;3;1;1;1;5;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;513
939;1;2;1;4;1;1;1;5;5;635033.6802;1137952.090180318;3;583281.6828;947004.613612272;332
940;1;1;2;3;2;1;1;5;5;305371.3872;773618.068973289;3;280485.1808;546607.351602568;665
941;1;2;2;3;1;1;1;5;5;314046.7107;599576.634415774;3;288453.5098;473330.087428468;1088
942;1;1;2;4;2;1;1;5;5;739137.5622;1704191.221014000;3;678901.6308;1258419.92810126840;340
943;1;1;2;3;3;1;1;6;5;314046.7107;752146.511163244;3;288453.5098;538258.465228468;723
944;1;2;2;3;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;2230
945;1;1;2;2;2;1;1;3;4;319251.9048;767567.888704394;3;293234.5072;552108.972126136;889
946;1;2;2;2;2;1;1;5;5;319251.9048;767567.888704394;3;293234.5072;552108.972126136;634
947;1;2;2;3;2;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;1795
948;1;3;1;3;1;1;1;4;5;440706.4338;838635.677098206;3;404791.1132;688917.842929000;1397
949;1;3;2;3;2;1;1;4;5;282815.5461;750632.034057529;3;259767.5254;533610.524479664;50
950;1;2;2;2;1;1;1;5;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;679
951;1;3;2;4;1;1;1;1;1;386919.4281;825929.175892626;1;355387.4734;659666.15055386560;299
952;1;3;2;3;2;1;1;2;2;666264.8448;1447717.262953298;2;611967.6672;1083651.91596596560;119
953;1;2;2;4;1;1;1;3;4;466732.4043;906192.676766471;3;428696.1002;728109.43426356960;453
954;1;2;2;4;1;1;1;6;5;605537.5803;1171922.268813328;3;556189.3642;935996.72119000160;617
955;1;1;2;4;1;1;1;5;5;430296.0456;857868.506815271;3;395229.1184;691394.67856356960;826
956;1;2;2;3;2;1;1;5;5;305371.3872;772420.928973289;3;280485.1808;545666.631602568;658
957;1;1;2;4;2;1;1;4;5;664529.7801;1445794.636804503;3;610374.0014;1082923.96479857360;359
958;1;3;2;3;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;596
959;1;1;2;1;3;2;1;1;1;671470.0389;1393809.435392893;1;616748.6646;1063981.01769066560;380
960;1;3;1;4;3;1;1;1;1;1013277.7848;2068757.891197824;1;930700.8272;1559889.015910332;152
961;1;3;1;4;1;1;1;1;1;702701.2035;1258876.799738903;1;645434.6490;1021781.286850804;726
962;1;1;1;4;1;1;1;5;5;456322.0161;832666.762818720;3;419134.1054;731763.371914604;328
963;1;3;2;3;2;1;1;1;1;666264.8448;1422134.893971293;1;611967.6672;1080530.61259066560;655
964;1;3;2;2;2;1;1;2;2;282815.5461;718754.417704394;2;259767.5254;516489.366426136;136
965;1;2;2;4;1;1;1;1;1;336602.5518;662888.310225819;1;309171.1652;512210.064402568;648
966;1;3;2;2;3;1;1;5;5;492758.3748;1097770.044049331;3;452601.0872;824208.81474066560;276
967;1;2;2;3;2;1;1;3;3;294960.9990;768254.469429044;3;270923.1860;541505.497211140;357
968;1;2;2;2;2;1;1;3;4;314046.7107;757549.419715934;3;288453.5098;543471.725612272;1242
969;1;3;1;4;1;1;1;2;3;806805.0855;1487213.136598805;2;741054.5970;1251604.424716040;580
970;1;3;2;2;2;1;1;4;5;350483.0694;842636.901429044;3;321920.4916;595782.991611140;209
971;1;2;1;5;1;1;1;5;5;595127.1921;1098907.419152508;3;546627.3694;901394.910665136;2649
972;1;2;2;1;2;2;1;4;5;282815.5461;718754.417704394;3;259767.5254;516489.366426136;2054
973;1;3;2;4;1;1;1;3;4;674940.1683;1273998.327557083;3;619935.9962;1008918.76499857360;149
974;1;3;1;3;1;1;2;5;5;173506.47;325337.035857392;3;159366.58;275972.174686136;192
975;1;1;2;3;2;1;1;5;5;454586.9514;1073257.382206691;3;417540.4396;798537.02236356960;529
976;1;1;2;4;1;1;1;6;5;635033.6802;1191980.139704208;3;583281.6828;962241.06004419360;301
977;1;1;2;2;1;1;1;6;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;844
978;1;2;2;3;1;1;2;5;5;140540.2407;326976.109800962;3;129086.9298;265214.362386136;615
979;1;2;2;2;1;1;1;3;4;282815.5461;566184.540956924;3;259767.5254;451560.988626136;402
980;1;2;2;3;1;1;1;5;5;282815.5461;580762.862097850;3;259767.5254;479419.705528468;1138
981;1;3;1;4;1;1;1;5;5;652384.3272;1155756.979330103;3;599218.3408;950954.197550804;337
982;1;1;2;2;3;2;1;4;5;598597.3215;1299101.649137358;3;549814.7010;997258.75823713760;344
983;1;3;1;3;1;1;1;5;5;282815.5461;520380.898013354;3;259767.5254;430091.538626136;561
984;1;2;2;3;1;1;1;6;5;397329.8163;813459.354478471;3;364949.4682;659167.41626356960;1092
985;1;2;2;3;1;1;1;5;5;319251.9048;646875.628310059;3;293234.5072;504301.752379664;1782
986;1;1;2;4;1;1;3;5;5;265464.8991;557518.352097850;3;243830.8674;462457.988528468;173
987;1;1;2;5;1;1;1;6;5;459792.1455;931920.252250781;3;422321.4370;737075.68776243760;103
988;1;2;2;3;1;1;1;2;3;381714.2340;792008.742555266;2;350606.4760;642933.65043096160;2957
989;1;2;2;3;1;1;1;3;4;614212.9038;1209393.128847650;3;564157.6932;943547.27763833760;485
990;1;2;2;3;1;1;1;2;2;492758.3748;916606.745605576;2;452601.0872;745484.25668713760;167
991;1;1;2;2;1;1;2;1;1;140540.2407;326976.109800962;1;129086.9298;265214.362386136;756
992;1;3;2;2;1;1;1;5;5;456322.0161;864063.132007511;3;419134.1054;705347.69904066560;125
993;1;3;2;3;2;1;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;637
994;1;2;1;2;1;1;2;1;1;173506.47;319934.127304702;1;159366.58;270758.914302332;307
995;1;3;1;3;3;1;1;5;5;314046.7107;711745.776772364;3;288453.5098;522002.275612272;144
996;1;2;2;3;1;1;1;4;5;456322.0161;893614.439636340;3;419134.1054;756033.72223946960;461
997;1;3;2;2;1;1;1;5;5;314046.7107;604979.542968464;3;288453.5098;478543.347812272;196
998;1;1;2;2;3;1;2;5;5;173506.47;523710.555548432;3;159366.58;362370.002486136;733
999;1;3;1;3;3;1;1;2;1;702701.2035;1411622.295476388;2;645434.6490;1087901.638797276;314
1000;1;3;2;3;1;1;1;4;5;671470.0389;1205726.509655408;3;616748.6646;976222.55574419360;711
1001;1;2;2;3;2;1;1;2;2;454586.9514;1075214.152206691;2;417540.4396;798382.59236356960;564
1002;1;2;2;2;2;1;1;3;2;282815.5461;718754.417704394;3;259767.5254;516489.366426136;1655
1003;1;3;1;3;1;1;1;5;5;314046.7107;559175.900024894;3;288453.5098;457073.897812272;694
1004;1;3;2;3;2;1;1;2;1;327927.2283;812419.038429044;2;301202.8362;573732.759511140;610
1005;1;3;3;1;2;1;2;2;2;140540.2407;428339.435052172;2;129086.9298;303460.029802332;190
1006;1;2;2;3;1;1;1;5;5;289755.8049;600887.763225819;3;266142.1886;465318.278502568;2617
1007;1;1;2;4;2;1;1;2;2;666264.8448;1420026.358695943;2;611967.6672;1072035.43147566960;451
1008;1;2;2;4;2;1;1;3;4;777308.9856;1668126.474957270;3;713962.2784;1263279.88007959640;221
1009;1;1;2;4;2;1;1;5;5;458057.0808;1105622.934078446;3;420727.7712;813545.85025386560;526
1010;1;3;2;3;2;1;1;2;2;319251.9048;764108.075057529;2;293234.5072;547592.020179664;809
1011;1;1;2;6;1;1;1;6;5;635033.6802;1163562.336997938;3;583281.6828;949636.85393713760;343
1012;1;2;2;2;1;2;1;3;4;720051.8505;1344548.993000038;3;661371.3070;1059035.12500714560;395
1013;1;2;2;1;3;2;1;3;3;315781.7754;762918.986704394;3;290047.1756;548716.628726136;1871
1014;1;2;2;3;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;1694
1015;1;1;2;3;1;1;1;5;5;282815.5461;562724.727310059;3;259767.5254;447044.036679664;1042
1016;1;3;1;2;3;1;2;1;1;173506.47;477906.912604862;1;159366.58;340900.552486136;795
1017;1;2;2;3;1;1;1;3;3;305371.3872;619851.052225819;3;280485.1808;480738.253802568;1336
1018;1;2;2;2;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;546
1019;1;3;1;4;1;1;3;5;5;406005.1398;764884.372409920;3;372917.7972;682574.392614604;551
1020;1;2;2;2;2;1;1;3;3;282815.5461;718754.417704394;3;259767.5254;516489.366426136;1141
1021;1;2;2;3;1;1;1;3;4;473672.6631;923710.380792621;3;435070.7634;739001.07633953360;735
1022;1;2;2;2;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;1647
1023;1;1;2;4;1;1;1;5;5;671470.0389;1242000.520368518;3;616748.6646;992914.21604306160;359
1024;1;3;2;3;2;1;1;3;3;282815.5461;718754.417704394;3;259767.5254;516489.366426136;393
1025;1;3;1;3;3;1;1;1;1;319251.9048;721764.245760824;1;293234.5072;530639.522126136;286
1026;1;3;2;2;1;1;2;2;1;173506.47;365737.770248272;2;159366.58;292228.364302332;240
1027;1;2;1;5;1;1;1;1;1;1139937.5079;2003841.259209690;1;1047038.4306;1677092.031184564;305
1028;1;3;1;5;1;1;1;1;1;923054.4204;1584918.507710772;1;847830.2056;1291253.921750760;120
1029;1;3;1;3;2;2;1;1;1;1054919.3376;2138438.655014839;1;968948.8064;1609066.613932768;430
1030;1;3;1;1;2;1;2;2;2;140540.2407;433742.343604862;2;129086.9298;308673.290186136;307
1031;1;3;3;3;1;1;1;1;1;818950.5384;1416136.961098335;1;752210.2576;1162351.158479052;99
1032;1;3;1;4;3;1;1;1;1;728727.1740;1627294.394759815;1;669339.6360;1227676.845045432;546
1033;1;1;2;2;2;1;1;4;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;113
1034;1;1;2;1;2;2;1;2;2;466732.4043;1099398.895312846;2;428696.1002;816426.12007214160;409
1035;1;1;2;3;2;1;1;5;5;492758.3748;1134044.054762441;3;452601.0872;840900.47503953360;531
1036;1;3;3;2;3;2;1;1;1;1041038.8200;2088467.939832589;1;956199.4800;1582199.881447764;397
1037;1;3;1;1;2;2;1;1;1;782514.1797;1626251.577976330;1;718743.2758;1258090.778516136;377
1038;1;2;3;1;2;1;2;1;1;140540.2407;428339.435052172;1;129086.9298;303460.029802332;464
1039;1;3;1;3;3;2;1;2;2;893558.3205;1835502.947429662;2;820737.8870;1405983.593132232;509
1040;1;3;2;2;1;1;1;3;4;456322.0161;864063.132007511;3;419134.1054;705347.69904066560;480
1041;1;3;2;2;1;1;1;2;2;319251.9048;614998.011956924;2;293234.5072;487180.594326136;672
1042;1;1;2;3;3;1;1;5;5;319251.9048;767567.888704394;3;293234.5072;552108.972126136;699
1043;1;3;1;4;1;1;3;2;1;628093.4214;1216780.862594765;2;576907.0196;997519.248345432;549
1044;1;3;2;3;2;1;1;5;5;456322.0161;1052146.057744996;3;419134.1054;793106.16098713760;50
1045;1;1;2;5;1;1;1;5;5;523989.5394;991907.468859826;3;481287.0716;789158.27617214160;467
1046;1;2;2;3;1;1;1;5;5;466732.4043;909372.874669536;3;428696.1002;727971.34968833760;2146
1047;1;2;2;2;1;1;2;2;2;140540.2407;321573.201248272;2;129086.9298;260001.102002332;2230
1048;1;2;2;2;2;1;1;1;1;352218.1341;811732.457704394;1;323514.1574;584336.234426136;2452
1049;1;3;2;3;2;1;1;5;5;456322.0161;1046743.149192306;3;419134.1054;787892.90060333360;106
1050;1;1;2;3;2;1;1;5;5;595127.1921;1343281.068060748;3;546627.3694;1007966.05099000160;936
1051;1;1;2;3;2;1;1;5;5;315781.7754;762918.986704394;3;290047.1756;548716.628726136;828
1052;1;2;2;2;1;1;2;5;5;173506.47;371140.678800962;3;159366.58;297441.624686136;305
1053;1;2;2;3;1;1;1;5;5;468467.4690;917113.107029426;3;430289.7660;734880.78177214160;460
1054;1;3;1;3;3;1;1;1;1;435501.2397;1022335.802032985;1;400010.1158;761300.615038704;254
1055;1;2;2;3;2;1;3;2;2;265464.8991;710088.228845320;2;243830.8674;527386.366328468;293
1056;1;3;3;1;2;1;2;1;1;173506.47;477906.912604862;1;159366.58;340900.552486136;626
1057;1;2;1;2;3;2;1;1;1;761693.4033;1644930.167095460;1;699619.2862;1244573.306333432;452
1058;1;2;2;1;2;1;2;2;2;140540.2407;474143.077995742;2;129086.9298;324929.479802332;1500
1059;1;3;1;2;3;2;1;1;1;671470.0389;1329401.944928408;1;616748.6646;1035193.715419328;314
1060;1;3;1;2;3;1;2;1;1;173506.47;477906.912604862;1;159366.58;340900.552486136;351
1061;1;3;1;6;1;1;1;5;5;1202399.8371;2050796.525740141;3;1104410.3994;1650379.110364840;316
1062;1;3;2;3;2;1;1;5;5;492758.3748;1136567.287696196;3;452601.0872;850363.87668713760;399
1063;1;2;2;1;2;2;3;1;1;456322.0161;1049100.941756536;1;419134.1054;789557.42957327360;317
1064;1;2;1;2;1;1;1;1;1;456322.0161;797712.546637201;1;419134.1054;675864.088331996;347
1065;1;2;1;1;2;1;2;4;5;140540.2407;428339.435052172;3;129086.9298;303460.029802332;464
1066;1;3;1;4;3;1;2;5;5;140540.2407;428339.435052172;3;129086.9298;303460.029802332;189
1067;1;2;2;2;2;1;1;3;4;315781.7754;762918.986704394;3;290047.1756;548716.628726136;432
1068;1;3;2;3;3;1;1;1;1;702701.2035;1467167.063741318;1;645434.6490;1106958.72873833760;655
1069;1;2;2;3;2;1;1;2;2;518784.3453;1209324.590075498;2;476506.0742;917417.97078329360;737
1070;1;2;1;4;2;1;2;2;2;173506.47;477906.912604862;2;159366.58;340900.552486136;160
1070;2;2;1;4;2;1;1;2;2;489288.2454;1086747.085790426;2;449413.7556;819806.590529000;160
1071;1;2;2;3;1;2;1;2;2;822420.6678;1557833.752930702;2;755397.5892;1247374.50379336040;305
1072;1;2;2;2;2;1;1;3;3;459792.1455;1059865.821347856;3;422321.4370;800047.23580100160;146
1073;1;1;2;1;3;2;1;3;3;386919.4281;977077.833725891;3;355387.4734;723563.30606356960;1037
1074;1;1;2;4;1;1;1;5;5;598597.3215;1105615.814847183;3;549814.7010;904287.03590686160;300
1075;1;3;2;1;1;2;3;5;5;347012.94;652189.227956924;3;318733.16;514319.341526136;546
1076;1;2;2;2;2;1;2;2;2;140540.2407;474143.077995742;2;129086.9298;324929.479802332;464
1077;1;2;1;3;3;1;1;1;1;619418.0979;1285444.737722343;1;568938.6906;996196.961004900;155
1078;1;3;2;3;2;1;1;5;5;314046.7107;757549.419715934;3;288453.5098;543471.725612272;88
1079;1;2;2;2;2;1;2;5;5;140540.2407;479545.986548432;3;129086.9298;330142.740186136;1976
1080;1;3;2;2;1;1;1;4;5;319251.9048;650335.441956924;3;293234.5072;508818.704326136;732
1081;1;3;2;2;2;1;1;3;3;314046.7107;757549.419715934;3;288453.5098;543471.725612272;840
1082;1;3;2;3;1;1;1;2;1;633298.6155;1213696.787631593;2;581688.0170;963938.10381476960;385
1083;1;2;2;2;1;1;1;5;5;456322.0161;864063.132007511;3;419134.1054;705347.69904066560;370
1084;1;1;2;3;2;1;1;5;5;635033.6802;1348185.449088558;3;583281.6828;1032878.36393713760;483
1085;1;1;2;3;2;1;1;5;5;282815.5461;718754.417704394;3;259767.5254;516489.366426136;684
