id;nhogar;miembro;zona;edad;sexo;parentes_3;p5_3;t1;t2;t3;t4;t5;t6;t7;t8;t9;t10;t11;t12;estado;categori;t_calocu;t15;t18;t19;t20_1;t21_1;t22_1;t48a_d;t48b_d;t50d_a;t50d_b;t50d_c;t50d_d;t50d_e;t50d_f;t51_d;t23_1_cod;t24_1_cod;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40a;t40b;t40_2;t41_cod_2;t47;t48;t48a;t48b;t49;t50a;t50b;t50c;t50d;t50e;t50f;t51_bis;tsd3;tsd6;tsd4;tsd7;tsd7a;i1;i4;i6_3;codioph_neto;ioph_neto_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;nivel_2;tipcob2_2;t40bis_a;t40bis_a2;t40bis_b;t40bis_d;t40bis_f;fexp
158;1;5;3;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;850000;170000.0;1;1;2;0;0;0;0;0;1268
159;1;1;1;27;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4.0;2;0;2;9609;8;2;1;2;0;1;57133;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;300000;1;300000;2;0;2;0;2;0;1;300000;1;700000;350000.0;2;3;4;4;0;0;1;1;395
159;1;2;1;34;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25.0;2;0;2;9609;8;2;1;2;0;1;57133;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;400000;1;400000;2;0;2;0;2;0;1;400000;1;700000;350000.0;2;2;4;4;0;0;1;1;395
160;1;1;1;27;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;6200;5;2;2;4;0;2;81331;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;3500000;1;3500000;2;0;2;0;2;0;1;3500000;1;3500000;3500000.0;2;4;2;4;0;0;1;1;1094
161;1;1;1;27;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;9402;8;1;2;4;0;2;11331;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;1000000;1;1000000;2;0;2;0;2;0;1;1000000;1;1000000;1000000.0;2;4;5;1;0;0;2;0;640
162;1;1;2;28;2;1;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;400000;1;400000;1;400000;400000.0;1;3;1;0;0;0;0;0;234
163;1;1;2;28;1;1;5;2;2;4;0;0;0;0;0;1;0;0;1;2;0;0;3;1;2023;3;0;0;0;0;1;1;1;1;1;2;1;5202;10333;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;9;460000;115000.0;1;3;1;0;0;0;0;0;185
163;1;2;2;22;1;4;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;2;0;2;4501;3;2;3;3;0;1;30333;0;0;0;0;1;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;9;240000;9;240000;2;0;2;0;2;0;9;240000;9;460000;115000.0;2;2;1;1;0;0;2;0;185
163;1;3;2;64;1;4;2;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;200000;2;0;1;200000;1;200000;9;460000;115000.0;2;1;2;0;0;0;0;0;185
163;1;4;2;57;2;4;2;2;2;4;0;0;0;0;0;1;0;0;1;2;0;0;5;1;2019;3;0;0;0;0;2;2;2;2;2;2;3;9700;55314;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;9;20000;9;20000;9;460000;115000.0;1;1;1;0;0;0;0;0;185
164;1;1;1;28;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;2;0;2;2009;1;1;4;4;0;2;80331;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;650000;1;650000;2;0;2;0;2;0;1;650000;1;1400000;700000.0;1;3;2;1;0;0;2;0;370
164;1;2;1;27;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;57.0;2;0;2;7200;5;1;2;4;0;2;42331;0;0;0;0;2;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;1;650000;1;750000;2;0;2;0;2;0;1;750000;1;1400000;700000.0;1;4;5;1;0;0;1;1;370
165;1;1;1;28;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;7000;5;2;2;4;0;2;10333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;1100000;1;1100000;2;0;2;0;2;0;1;1100000;1;1100000;550000.0;1;3;2;1;0;0;1;1;393
165;1;2;1;28;1;2;1;2;2;2;0;0;0;0;0;2;2;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;1100000;550000.0;1;3;2;0;0;0;0;0;393
166;1;1;1;28;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;55.0;1;1;1;8200;5;2;2;3;0;1;80332;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;150000;9;210000;2;0;2;0;2;0;9;210000;9;210000;210000.0;1;3;2;4;0;0;1;1;1022
167;1;1;2;28;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25.0;2;0;2;5900;5;2;1;1;0;1;45131;2;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;700000;9;700000;2;0;2;0;2;0;9;700000;9;700000;700000.0;1;3;4;4;0;0;1;1;844
168;1;1;3;28;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;60.0;2;0;2;2800;1;2;3;3;0;1;80332;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;450000;1;450000;2;0;2;0;2;0;1;450000;1;450000;450000.0;1;3;2;1;0;0;2;0;141
169;1;1;2;28;2;1;2;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;54.0;2;0;2;5601;3;2;2;4;0;2;53334;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;900000;1;900000;2;0;2;0;2;0;1;900000;1;900000;900000.0;1;3;3;1;0;0;2;0;1681
170;1;1;3;28;2;1;1;2;2;2;0;0;0;0;0;2;2;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;700000;175000.0;1;3;2;0;0;0;0;0;441
170;1;2;3;30;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;120.0;2;0;1;8401;6;1;2;4;0;2;48313;0;0;0;0;2;1;1;1;1;1;1;1;0;0;0;0;0;1;0;2;1;700000;1;700000;2;0;2;0;2;0;1;700000;1;700000;175000.0;2;4;2;1;0;0;2;0;441
170;1;3;3;13;2;3;0;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;700000;175000.0;1;1;1;0;0;0;0;0;441
170;1;4;3;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;700000;175000.0;1;1;2;0;0;0;0;0;441
171;1;1;2;28;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;2;0;1;4501;3;2;2;4;0;2;10333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;250000;1;250000;2;0;2;0;2;0;1;250000;1;950000;475000.0;1;3;2;1;0;0;2;0;1080
171;1;2;2;28;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;2;0;1;8501;7;2;2;4;0;2;41331;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;700000;1;700000;2;0;2;0;2;0;1;700000;1;950000;475000.0;1;4;2;1;0;0;1;1;1080
172;1;1;2;28;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;66.0;2;0;2;8600;7;1;3;4;0;2;40311;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;560000;1;560000;2;0;2;0;2;0;1;560000;1;1560000;780000.0;1;4;2;1;0;0;2;0;501
172;1;2;2;53;2;4;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;47.0;2;0;2;8600;7;2;2;4;0;2;40331;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;600000;1;1000000;2;0;2;0;2;0;1;1000000;1;1560000;780000.0;1;4;3;1;0;0;2;0;501
173;1;1;3;28;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;35.0;2;0;2;8600;7;1;4;4;0;2;40311;0;0;0;0;1;1;1;1;2;1;2;1;0;0;0;0;0;1;0;2;1;800000;1;900000;2;0;2;0;2;0;1;900000;1;900000;900000.0;1;4;5;1;0;0;2;0;559
174;1;1;2;28;2;1;1;2;2;4;0;0;0;0;0;2;2;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30000;2;0;2;0;1;155000;1;185000;1;535000;107000.0;2;1;1;0;0;0;0;0;424
174;1;2;2;35;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;42.0;1;1;1;8200;5;2;1;1;0;1;35123;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;350000;1;350000;2;0;2;0;2;0;1;350000;1;535000;107000.0;2;1;1;8;1;0;2;0;424
174;1;3;2;13;2;3;0;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;535000;107000.0;1;1;1;0;0;0;0;0;424
174;1;4;2;11;2;3;0;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;535000;107000.0;1;1;1;0;0;0;0;0;424
174;1;5;2;8;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;535000;107000.0;1;1;1;0;0;0;0;0;424
175;1;1;3;28;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48.0;2;0;2;1009;1;2;2;3;0;1;34323;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;260000;1;260000;2;0;2;0;2;0;1;260000;1;620000;310000.0;2;3;2;2;0;0;2;0;439
175;1;2;3;79;2;6;5;2;2;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;360000;2;0;1;360000;1;360000;1;620000;310000.0;2;4;2;0;0;0;0;0;439
176;1;1;1;28;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;2;0;1;7301;5;2;2;4;0;2;32331;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;1600000;1;1600000;2;0;2;0;2;0;1;1600000;1;1600000;1600000.0;2;3;2;1;0;0;1;1;822
177;1;1;3;28;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;6200;5;2;2;4;0;2;81331;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;9;470000;9;470000;2;0;2;0;2;0;9;470000;9;470000;470000.0;2;4;2;4;0;0;1;1;74
178;1;1;1;28;2;1;2;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;8200;5;2;2;4;0;2;41201;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;850000;1;850000;2;0;2;0;2;0;1;850000;1;850000;850000.0;2;4;2;1;0;0;1;1;748
179;1;1;2;28;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;2;0;1;8600;7;2;2;4;0;2;10331;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;800000;1;800000;2;0;2;0;2;0;1;800000;1;1600000;800000.0;2;4;3;1;0;0;1;1;1176
179;1;2;2;28;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;2;0;2;1400;1;2;2;3;0;1;20332;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;800000;1;800000;2;0;2;0;2;0;1;800000;1;1600000;800000.0;1;3;3;1;0;0;2;0;1176
180;1;1;2;28;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33.0;1;1;2;8502;7;2;1;1;0;1;43132;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600000;1;600000;2;0;2;0;2;0;1;600000;1;600000;600000.0;2;3;4;4;0;0;1;1;418
181;1;1;1;28;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;2;0;2;7000;5;2;2;4;0;2;10333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;800000;1;800000;2;0;2;0;2;0;1;800000;1;2000000;666666.7;2;3;2;4;0;0;1;1;358
181;1;2;1;27;1;4;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;1;1;2;7000;5;2;2;4;0;2;10333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;1000000;1;1000000;2;0;2;0;2;0;1;1000000;1;2000000;666666.7;2;3;2;1;0;0;2;0;358
181;1;3;1;55;2;4;4;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;2;0;2;9700;9;0;0;0;0;0;57314;0;0;0;0;2;1;1;1;1;1;2;1;1;2;0;1;1;1;0;2;1;200000;1;200000;2;0;2;0;2;0;1;200000;1;2000000;666666.7;2;4;2;7;0;1;2;0;358
182;1;1;3;28;2;1;2;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28.0;1;1;1;8600;7;2;2;4;0;2;40312;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;0;2;1;800000;1;800000;2;0;2;0;1;100000;1;900000;1;900000;300000.0;2;4;2;1;0;0;2;0;549
182;1;2;3;7;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;900000;300000.0;1;1;2;0;0;0;0;0;549
182;1;3;3;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;900000;300000.0;1;1;2;0;0;0;0;0;549
183;1;1;2;28;2;1;1;2;2;5;1;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;0;0.0;0;0;2;7400;5;2;3;4;0;2;43331;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;500000;1;600000;2;0;2;0;2;0;1;600000;1;1200000;400000.0;2;4;3;3;0;1;3;0;2696
183;1;2;2;30;1;2;1;2;2;5;1;0;0;0;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0.0;0;0;2;4902;4;2;2;4;0;2;91312;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;600000;1;600000;2;0;2;0;2;0;1;600000;1;1200000;400000.0;2;3;3;1;0;0;3;0;2696
183;1;3;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200000;400000.0;3;1;3;0;0;0;0;0;2696
184;1;1;1;29;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44.0;2;0;2;7000;5;2;2;4;0;2;81201;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;1200000;1;1200000;2;0;2;0;2;0;1;1200000;1;1200000;1200000.0;1;3;2;4;0;0;1;1;1284
185;1;1;3;29;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;35.0;2;0;2;7000;5;2;2;3;0;1;20332;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;570000;1;570000;2;0;2;0;2;0;1;570000;1;1100000;550000.0;1;3;2;1;0;0;2;0;380
185;1;2;3;33;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45.0;2;0;2;6200;5;2;2;4;0;2;81331;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;530000;1;530000;2;0;2;0;2;0;1;530000;1;1100000;550000.0;2;3;2;1;0;0;1;1;380
186;1;1;2;29;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22.0;2;0;2;3200;1;2;3;9;5;1;31333;0;0;0;0;2;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;1;800000;1;800000;2;0;2;0;2;0;1;800000;1;800000;800000.0;1;3;4;8;2;0;2;0;906
187;1;1;1;29;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;38.0;2;0;2;9301;8;2;2;3;0;1;51312;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;650000;1;650000;2;0;2;0;1;150000;1;800000;1;1300000;650000.0;1;3;2;1;0;0;2;0;331
187;1;2;1;25;1;4;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25.0;2;0;2;9301;8;2;2;9;5;1;51312;0;0;0;0;1;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;1;500000;1;500000;2;0;2;0;2;0;1;500000;1;1300000;650000.0;1;3;1;1;0;0;2;0;331
188;1;1;3;29;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;60.0;2;0;2;8200;5;2;5;4;0;2;32314;0;0;0;0;3;2;2;2;2;2;2;3;0;0;0;0;0;1;0;2;1;300000;1;300000;2;0;2;0;2;0;1;300000;1;300000;300000.0;1;3;1;8;1;0;2;0;202
189;1;1;2;29;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;2;0;2;8401;6;1;2;4;0;2;11333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;1200000;1;1200000;2;0;2;0;2;0;1;1200000;1;1200000;1200000.0;1;3;2;1;0;0;1;1;785
190;1;1;3;29;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24.0;2;0;2;8401;6;1;2;4;0;2;48333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;580000;1;580000;2;0;2;0;2;0;1;580000;1;580000;580000.0;1;3;2;1;0;0;1;1;125
191;1;1;2;29;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48.0;2;0;2;4807;3;2;2;3;0;1;30333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;700000;1;700000;2;0;2;0;1;100000;1;800000;1;800000;800000.0;1;3;2;1;0;0;2;0;1401
192;1;1;1;29;2;1;1;2;2;4;0;0;0;0;0;2;2;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;500000;250000.0;1;3;3;0;0;0;0;0;432
192;1;2;1;35;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;4807;3;2;2;3;0;1;20333;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;500000;1;500000;2;0;2;0;2;0;1;500000;1;500000;250000.0;2;3;3;1;0;0;2;0;432
193;1;1;2;29;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;9409;8;3;2;3;0;1;46332;0;0;0;0;2;1;1;1;1;1;2;1;0;0;0;0;0;1;0;2;1;568000;1;568000;2;0;2;0;2;0;1;568000;1;568000;568000.0;1;3;2;1;0;0;2;0;1858
194;1;1;2;29;1;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40.0;2;0;2;1800;1;2;2;3;0;1;80333;0;0;0;0;2;1;1;1;1;2;2;2;0;0;0;0;0;1;0;2;1;600000;1;600000;2;0;2;0;1;2000;1;602000;1;602000;602000.0;1;3;1;1;0;0;2;0;252
195;1;1;2;29;2;1;5;1;0;0;0;0;0;1;0;0;0;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;44.0;2;0;1;7301;5;2;4;2;0;1;32332;0;0;0;0;2;2;2;2;2;2;2;2;0;0;0;0;0;1;0;2;1;850000;1;1600000;2;0;2;0;2;0;1;1600000;1;1600000;1600000.0;1;4;4;4;0;0;1;1;552
